time,id,data,label,type
1536574104.874554,209,36029621619195392,0,Normal
1536575023.212182,499,4226048,1,Replay
1536574057.832308,501,16303030715908358618,0,Normal
1508687532.336095,532,64510,1,DoS
1536574672.016173,453,3194226329090393039,0,Normal
1508687502.786592,302,15096046684276260608,1,Replay
1536574978.885942,193,3481759072675807135,1,DoS
1536574226.429965,562,0,0,Normal
1536575164.979197,455,549739036735,1,Replay
1536574312.920563,249,141018963332038656,0,Normal
1536575033.21557,844,17978088246142173188,1,Fuzzing
1536575141.309954,209,36029621619195392,1,Fuzzing
1508687528.048019,666,1499160005581735606,1,Fuzzing
1536574538.848623,201,9237030201165090820,0,Normal
1536574663.206641,1105,0,0,Normal
1536574708.678886,844,16282219086405959700,0,Normal
1536574491.097315,197,2543638855183857789,0,Normal
1536574205.946496,481,202960,0,Normal
1536575165.486582,201,9233310578829692934,1,Replay
1536575272.134361,193,10477753023757515236,1,DoS
1536574504.286602,197,5851272593203500314,0,Normal
1536574573.325734,761,54044325239062535,0,Normal
1536575116.090489,193,14069419894030113340,1,DoS
1536574734.677768,211,3181166471598313474,0,Normal
1536574352.49607,249,95138542128201728,0,Normal
1536574787.604214,197,2503043560934240272,0,Normal
1536575015.738239,499,15360,1,Fuzzing
1536574237.849366,528,100663805,0,Normal
1536575136.551523,489,1125960304623616,1,Replay
1508687448.024887,390,13660562031713066,0,Normal
1536574269.499922,564,0,0,Normal
1536573982.802911,201,9515946626397573122,0,Normal
1536574276.18758,489,2251859943358464,0,Normal
1508687387.861453,394,3602879731994984448,0,Normal
1536575276.306688,647,12648448,1,Fuzzing
1536574589.183626,528,67109374,0,Normal
1536574837.88513,311,1441611060669261833,0,Normal
1536574605.21192,197,2365720174270633022,0,Normal
1536574951.495181,1928,0,1,DoS
1536575295.679556,241,24330993926144,1,Fuzzing
1508687520.978908,502,2170875914651500542,1,Replay
1536575039.6007,313,0,1,DoS
1536574848.693938,485,6701341195961893593,0,Normal
1536574091.858825,562,0,0,Normal
1508687304.353516,416,240,0,Normal
1536574932.769548,485,6629314319513289188,1,Fuzzing
1508687463.506138,390,9306481218289706,0,Normal
1536575060.154299,562,0,1,Fuzzing
1536574509.563244,500,0,0,Normal
1508687486.434978,848,14345026877328495749,1,Fuzzing
1536574959.846793,193,3481759072675807135,1,Replay
1508687485.218115,394,3602879731592331264,1,Fuzzing
1536574048.954741,1105,0,0,Normal
1536574257.958942,456,14123006960751950846,0,Normal
1536575177.771896,313,0,1,Replay
1536574744.878115,249,141018963332038656,0,Normal
1536573997.399136,193,7062853126101626170,0,Normal
1536575107.975023,479,9302185030333759488,1,Replay
1536574933.394103,211,3172014080319885312,1,Fuzzing
1508687378.771285,914,121974796,0,Normal
1536575216.303551,707,508351002009678080,1,Fuzzing
1536575172.038609,209,54044294989806848,1,Fuzzing
1536574550.934733,389,6144,0,Normal
1536575012.595941,562,0,1,Fuzzing
1536574862.072914,501,16285016317398876447,0,Normal
1536574560.550597,1105,0,0,Normal
1536574266.711259,500,0,0,Normal
1536574243.429409,840,27,0,Normal
1536574343.360745,453,3172552871837763583,0,Normal
1536574731.819178,500,0,0,Normal
1536574283.344582,201,9227380886314487808,0,Normal
1508687471.955803,144,570425344,0,Normal
1536574081.93188,453,3182686125649625088,0,Normal
1536575196.388588,249,0,1,Fuzzing
1536574675.080604,481,7360,0,Normal
1536574954.890155,485,6629350672133259543,1,DoS
1536575123.690467,209,0,1,DoS
1536574814.572493,1906,18691697672192,0,Normal
1536574970.798156,479,9302185030333759488,1,Replay
1536574543.154413,193,54682192186704153,0,Normal
1536575251.405801,389,7153,1,Replay
1536575143.003488,501,17077649851816083737,1,Fuzzing
1536574842.493852,419,9223372036854775808,0,Normal
1536574199.158093,419,9223372036854775808,0,Normal
1536574217.510294,485,6701322641703174888,0,Normal
1536575000.526757,1105,0,1,Fuzzing
1536574521.305969,209,54044294989806848,0,Normal
1536575132.849951,209,0,1,DoS
1536574529.415447,197,2305925771631994810,0,Normal
1536575202.653351,500,0,1,Fuzzing
1536574413.887945,501,16429201874218909976,0,Normal
1536575151.518019,485,6701305874234737310,1,DoS
1536574719.357045,197,1210002783112777447,0,Normal
1536574975.594972,211,3169236713948123136,1,Fuzzing
1536574649.941952,241,30790624739328,0,Normal
1508687364.273468,668,992496109504954367,0,Normal
1508687436.454566,502,2170878186689200126,0,Normal
1536575152.309915,456,9511320942324628479,1,Fuzzing
1536575213.486823,197,288041615575381259,1,Replay
1536575210.487159,209,0,1,DoS
1536574523.816072,209,36029621619195392,0,Normal
1536574414.281489,562,0,0,Normal
1536575115.322938,211,3176938836152291329,1,DoS
1536575054.872834,193,11784552154860140622,1,Fuzzing
1536575209.997733,761,49540751381495821,1,Fuzzing
1536575225.198585,1105,0,1,Fuzzing
1536575054.592974,197,11787845299501116474,1,Fuzzing
1508687506.019191,0,0,1,DoS
1536574444.947284,211,3174235123872698368,0,Normal
1508687348.162706,666,910302104979571892,0,Normal
1536574909.509191,209,18014948248583936,0,Normal
1536575096.064196,564,0,1,Fuzzing
1536575033.970958,201,9232795993966120961,1,DoS
1536575187.048245,456,287948901175016449,1,Fuzzing
1536574552.663489,453,3179308078028097512,0,Normal
1508687426.525768,1272,6057395374866562816,0,Normal
1536574539.074461,249,268527127781965824,0,Normal
1536574457.810314,249,141018963332038656,0,Normal
1536575344.832821,842,27,1,DoS
1536574399.55228,508,40533891294974262,0,Normal
1536575038.614504,489,5629559664476160,1,Replay
1536574278.861105,501,17095664250862436853,0,Normal
1536575191.407955,209,0,1,Fuzzing
1536575132.423606,249,95138542128201728,1,Fuzzing
1508687558.958348,302,14303432964422237952,1,Fuzzing
1536575323.952146,193,17334567596434548272,1,Fuzzing
1536575202.500636,211,3245093121398149122,1,Fuzzing
1536574718.844878,979,52671005016998144,0,Normal
1536574195.121113,456,14123006960751950846,0,Normal
1536575099.003777,499,8436736,1,Fuzzing
1536574711.793783,1019,136192,0,Normal
1536574967.067426,528,0,1,Fuzzing
1508687412.094617,535,16214532703705888,0,Normal
1536574106.458826,647,8519680,0,Normal
1508687516.709319,394,3819081374913265664,1,Fuzzing
1536575188.727563,193,4868184866959048678,1,Replay
1536574001.618217,241,43980469305344,0,Normal
1536574939.528606,309,144126366148858388,1,Replay
1536575184.955202,1001,160189395275879,1,Fuzzing
1536574436.186073,451,478796258290434049,0,Normal
1536574125.853901,389,7105,0,Normal
1536574114.982441,451,517640341947436801,0,Normal
1536574698.168232,197,16158725183608267523,0,Normal
1536574093.005447,249,0,0,Normal
1536575163.839073,455,63,1,Replay
1536573988.959883,197,11572839928161071772,0,Normal
1536575140.423714,249,0,1,Fuzzing
1536574494.327375,455,1099461296191,0,Normal
1536574474.158452,456,287948901175016449,0,Normal
1536575109.514291,241,43984764272640,1,Fuzzing
1536575338.862169,197,11535926198229146929,1,Replay
1536574443.312175,753,241461573688,0,Normal
1536574953.431848,211,3174832184456450048,1,Fuzzing
1536574338.011097,647,0,0,Normal
1536574021.109326,528,0,0,Normal
1536575345.952385,528,67109374,1,Fuzzing
1536575090.712808,562,0,1,Fuzzing
1536574442.385811,417,71749314084864,0,Normal
1536575147.358727,499,4226048,1,Replay
1508687448.8241,1274,2560,0,Normal
1536575120.697552,1221,0,1,Fuzzing
1508687395.091848,390,7947487262277674,0,Normal
1536574959.270997,452,2838043526564939775,1,Fuzzing
1536575328.798611,499,8436736,1,Fuzzing
1508687426.654953,578,1099243061261,0,Normal
1508687352.262322,144,0,0,Normal
1536575332.657074,707,519047046829727232,1,Fuzzing
1536574568.412558,499,4226048,0,Normal
1536575310.872818,197,12951333894953295042,1,Fuzzing
1536574342.93905,985,562,0,Normal
1508687398.653239,535,10710377125904480,0,Normal
1536574952.587524,209,18014948248583936,1,Replay
1508687498.427913,390,7987105928123882,1,DoS
1508687501.714703,1362,4,1,Fuzzing
1536574632.293124,532,0,0,Normal
1536575092.921614,209,54044294989806848,1,Fuzzing
1536574297.506883,532,42982572032,0,Normal
1536574180.30598,249,68116944363978752,0,Normal
1536574086.735287,1105,0,0,Normal
1536574574.888135,419,9223372036854775808,0,Normal
1536574212.069588,197,7125443794048233291,0,Normal
1536574154.353337,528,33554943,0,Normal
1536574514.027153,485,6701349992054915809,0,Normal
1536574698.051517,201,9515344081140649984,0,Normal
1536574165.204612,564,0,0,Normal
1508687537.968404,695,3774873089,1,Replay
1536575277.806907,647,12648448,1,Fuzzing
1536575020.263277,481,7360,1,Replay
1508687553.171631,390,12244387029326634,1,DoS
1536574740.548338,1105,0,0,Normal
1536575119.824442,451,477670324020707328,1,Replay
1536574840.283127,532,0,0,Normal
1536574158.506589,419,9223372036854775808,0,Normal
1536575003.427612,0,0,1,DoS
1536574411.062656,453,3194226350557300688,0,Normal
1536574712.798024,455,1099461296191,0,Normal
1536575065.984064,485,6700386544991076914,1,Fuzzing
1508687542.420444,390,10960164161856746,1,DoS
1536575013.956,485,6629299132525707528,1,DoS
1536574970.826511,193,1175916062925242271,1,Fuzzing
1536575290.808465,1020,5223930907003485051,1,Fuzzing
1536574769.592173,451,475981452688752641,0,Normal
1536574380.583449,761,21111765848817674,0,Normal
1536574997.225806,209,18014948248583936,1,Replay
1536575215.825632,249,141018963332038656,1,Fuzzing
1536575309.613907,456,4899634923897306112,1,DoS
1536574981.359244,485,6701160944656974653,1,DoS
1536574050.503762,201,9233102758213586944,0,Normal
1508687385.944555,1498,5652299009946126976,0,Normal
1536575067.214224,562,0,1,DoS
1536574881.201744,489,1125960304230400,0,Normal
1508687549.468225,302,14591668840816443136,1,Replay
1536573967.600527,193,2305843009750564864,0,Normal
1536574365.51112,501,17095664250862436852,0,Normal
1536574273.848948,485,6629411351297000053,0,Normal
1508687504.64027,535,18036423435273728,1,DoS
1536575305.793306,209,54044294989806848,1,Fuzzing
1536574370.243199,389,6150,0,Normal
1536574293.302545,241,30790624739328,0,Normal
1536575014.157568,866,0,1,Fuzzing
1536574494.681782,481,136416,0,Normal
1536575098.491146,197,4872070012770995472,1,Fuzzing
1536575011.636158,969,506092008125759488,1,Replay
1536574869.106581,1105,0,0,Normal
1536574101.533024,479,9590415406485471232,0,Normal
1536574953.47017,564,0,1,DoS
1536574876.671055,455,549739036735,0,Normal
1536574714.842035,452,27797913107759543,0,Normal
1536574693.543672,977,76561193666620991,0,Normal
1536575292.229681,500,0,1,Replay
1536575217.097311,456,4899634923897306112,1,DoS
1536574381.513118,241,30790624739328,0,Normal
1536575071.350456,647,4390912,1,DoS
1508687366.262714,144,0,0,Normal
1536575257.301462,211,3179822811900350464,1,DoS
1536575199.847148,197,262377614018887981,1,DoS
1536575132.400315,417,71745019130112,1,Replay
1536574644.751025,201,9231668981662748673,0,Normal
1508687410.20464,695,3774873089,0,Normal
1536575036.993677,197,11595077607755619737,1,Replay
1536575202.0481,499,12647424,1,Replay
1536574716.267513,209,0,0,Normal
1536574979.845585,249,0,1,Fuzzing
1536575185.348135,389,6144,1,Fuzzing
1536575198.748569,562,0,1,Replay
1536575187.259489,1257,247802765976103,1,DoS
1536574935.869004,201,9233033489333358593,1,Fuzzing
1536575251.819747,810,795514400930651330,1,Replay
1536573966.06568,249,0,0,Normal
1536575038.660142,352,767921008131,1,DoS
1536575022.577015,1105,0,1,Fuzzing
1536574525.768481,381,37539138178776,0,Normal
1536574046.03042,1105,0,0,Normal
1536573965.661066,197,0,0,Normal
1508687398.21502,850,1543503890,0,Normal
1536574964.996657,197,16202606323325104204,1,Replay
1536574420.720591,209,0,0,Normal
1536574357.902979,197,11722878845769921968,0,Normal
1536575060.72148,201,9515329800374390784,1,Fuzzing
1536575235.121031,499,4226048,1,Replay
1536574232.269775,249,0,0,Normal
1536575271.035688,842,620765723,1,DoS
1536574099.045729,761,23363578547406861,0,Normal
1536574135.558348,1225,9234631035923202048,0,Normal
1536574487.361826,419,9223372036854775808,0,Normal
1536574514.836179,209,0,0,Normal
1536575047.449076,453,3172552871869546496,1,Fuzzing
1536575337.722935,562,0,1,DoS
1508687482.800917,532,64510,1,Fuzzing
1508687291.73682,1274,2560,0,Normal
1536573991.749889,209,18014948248583936,0,Normal
1536574757.943561,453,3172552871869022208,0,Normal
1536575045.664233,456,4899634923897306112,1,Fuzzing
1508687416.934737,535,18036423560073248,0,Normal
1536575144.750781,489,4615063778277457920,1,Fuzzing
1536575099.103377,723,217580156997337088,1,DoS
1508687525.218589,1649,2,1,Fuzzing
1536574226.949398,456,9511320942324628479,0,Normal
1508687527.596457,529,21975983668330496,1,Fuzzing
1536574959.09452,211,3173694134087127040,1,Fuzzing
1536574993.148431,452,27798707677495723,1,Fuzzing
1536574400.940113,985,580,0,Normal
1536575016.61574,528,100663805,1,Fuzzing
1508687555.049541,951,55838862442304,1,Fuzzing
1536574944.169071,201,9228649735617777665,1,Replay
1508687501.658521,144,0,1,DoS
1536575100.024245,417,71745019126784,1,Fuzzing
1536574982.697875,452,5360059635753551358,1,DoS
1536574527.596088,389,7166,0,Normal
1536575025.598751,501,16501189099512660240,1,Fuzzing
1536574239.871253,386,12154653543831175168,0,Normal
1536574101.124042,497,12540836112500785266,0,Normal
1508687491.297094,668,4294967295,1,Fuzzing
1536574818.003622,456,9511320942324628479,0,Normal
1536575074.235259,386,12154653543831175168,1,Fuzzing
1508687485.05684,390,7907905380548650,1,Fuzzing
1536574842.35477,249,95138542128201728,0,Normal
1536575260.02507,389,7154,1,Fuzzing
1536574997.023277,0,0,1,DoS
1536574010.670137,1105,0,0,Normal
1536574904.499617,209,0,0,Normal
1536575336.556535,479,9590415406485471232,1,Replay
1536574793.445342,489,4616189678184300544,0,Normal
1536574996.931255,0,0,1,DoS
1536575343.062652,456,9511320942324628479,1,Fuzzing
1536575301.456042,528,0,1,Fuzzing
1536575306.893936,761,18859953150232583,1,Fuzzing
1536574184.581167,209,18014948248583936,0,Normal
1536574995.375255,241,43984764272640,1,Fuzzing
1508687390.334782,850,1543503903,0,Normal
1536574309.541881,241,4194304,0,Normal
1508687293.166372,1502,432346113983381570,0,Normal
1536575177.81688,1105,0,1,DoS
1536574907.001143,842,20468518171,0,Normal
1536575071.554541,1017,24094038315547178,1,Replay
1536574952.459063,761,51792495360607488,1,Fuzzing
1536575008.148391,485,6629309990203031794,1,DoS
1536575073.821824,201,9515331999397646336,1,Fuzzing
1508687508.059647,0,0,1,DoS
1536574502.096523,193,11669173308748856771,0,Normal
1536575027.414413,389,6147,1,DoS
1536575105.025085,451,512855237275432960,1,Fuzzing
1536575069.749191,451,477388844750077955,1,Fuzzing
1536574068.199094,866,0,0,Normal
1536575294.245075,810,795507675011867069,1,Fuzzing
1536575216.455361,1001,431946703601570801,1,DoS
1536574235.278508,197,8311472647384392374,0,Normal
1536575204.127235,209,0,1,Replay
1536575055.873306,389,6149,1,DoS
1508687438.545479,529,22014527946096640,0,Normal
1536574895.147343,707,508913951963099392,0,Normal
1536574837.213175,761,49540751381495821,0,Normal
1536574958.728329,532,2251132445727,1,DoS
1508687482.861772,1280,10581243136,1,Replay
1536575009.408023,866,0,1,DoS
1536575007.972736,453,3203515024788948925,1,Fuzzing
1536574257.561663,1217,1282261732269490176,0,Normal
1536574713.207634,209,36029621619195392,0,Normal
1536574786.734953,456,14123006960751950846,0,Normal
1536574960.568434,844,17407819934737563660,1,Fuzzing
1508687397.033219,535,10710377125904480,0,Normal
1536574974.379367,810,795434123696870213,1,DoS
1536574973.742434,485,6629428462580924702,1,Fuzzing
1536575053.973736,451,477388849046093826,1,Replay
1508687491.710822,1513,15762598697369602,1,Replay
1536575274.684672,209,0,1,Fuzzing
1536575175.919602,532,2294081463327,1,Replay
1536574959.781679,1105,0,1,Replay
1536575052.742905,193,10616011890814048814,1,Replay
1536574651.62297,866,0,0,Normal
1536574489.318724,842,22012045595,0,Normal
1536574408.890987,197,15017933978506894177,0,Normal
1536575033.350118,969,506092008125759488,1,DoS
1508687382.470921,390,12873291027644458,0,Normal
1536575121.110969,209,36029621619195392,1,Replay
1536574355.124338,840,22213376795,0,Normal
1536574201.829695,193,11774726415372742455,0,Normal
1536575015.373411,500,0,1,DoS
1536574545.566974,1233,72574813143040,0,Normal
1508687318.241576,1628,7517056,0,Normal
1536574900.652306,381,37539138179043,0,Normal
1536574556.427079,866,0,0,Normal
1536575090.725481,500,0,1,DoS
1508687472.985885,144,0,0,Normal
1536575148.760114,455,824600166463,1,Replay
1508687327.140311,1628,7519104,0,Normal
1536575236.446998,761,16608123271774208,1,Fuzzing
1536575236.646291,456,287948901175016449,1,Fuzzing
1536575047.46167,485,6629306897793024540,1,DoS
1536575310.678777,419,9223372036854775808,1,Fuzzing
1536574636.252579,1105,0,0,Normal
1536575065.053995,562,0,1,Fuzzing
1536575124.211987,489,1149543865017171968,1,Replay
1536575065.674725,485,6700386682430030418,1,DoS
1536574218.708462,479,9302185030333759488,0,Normal
1536574982.566863,528,67109374,1,DoS
1508687412.644753,695,3774873089,0,Normal
1536575024.149508,501,16501189099512660240,1,Replay
1536575271.429978,647,0,1,DoS
1508687404.913761,144,0,0,Normal
1536574380.338345,961,533103710285332480,0,Normal
1508687490.236602,198,9079116027539271394,1,DoS
1536575226.495957,193,10398839918871382574,1,Fuzzing
1536575095.82226,485,6700570300871868922,1,DoS
1508687509.306736,302,15096087393855340288,1,Fuzzing
1536575237.477394,456,14123006960751950846,1,Fuzzing
1536575105.527466,485,6701350816906740399,1,DoS
1536574758.410524,485,6632372130086388189,0,Normal
1508687555.03112,390,12539075476401130,1,Fuzzing
1536575024.823062,479,9302185030333759488,1,Replay
1536574579.764458,451,483581393023014402,0,Normal
1536574826.368445,452,2838044634669320148,0,Normal
1536574212.284183,647,12648448,0,Normal
1508687483.401268,529,22004619456806912,1,Fuzzing
1536575161.276152,810,795508851832914505,1,DoS
1536574795.641256,201,9515337454006112256,0,Normal
1536575320.292394,193,5802396700721874517,1,Fuzzing
1536574616.43954,417,71745019117568,0,Normal
1536574750.588652,567,0,0,Normal
1536574209.832022,249,68116944363978752,0,Normal
1536575327.358272,499,8436736,1,DoS
1536575132.72031,455,63,1,Fuzzing
1536574686.998832,197,15226003463037017448,0,Normal
1536575025.390804,241,43984764272640,1,DoS
1536574717.320081,866,0,0,Normal
1536574680.99311,479,9302185030333759488,0,Normal
1536574198.544493,1105,0,0,Normal
1536575307.213315,197,6032922592445756103,1,Replay
1508687495.859394,529,21970499129311232,1,Fuzzing
1536574481.349531,241,57178903805952,0,Normal
1536575293.540037,249,0,1,Fuzzing
1536574326.486538,562,0,0,Normal
1536575274.154956,419,9223372036854775808,1,Replay
1536574795.75364,211,3173694164151898112,0,Normal
1508687469.097194,668,916496104856485887,0,Normal
1536574097.385924,840,27,0,Normal
1536574627.721002,193,5869490913528270667,0,Normal
1536575308.339828,201,9515371594701148160,1,Replay
1536575252.474968,193,12838403290843194488,1,Replay
1536575262.238881,211,3161605059574239233,1,DoS
1536574693.935723,241,37645392543744,0,Normal
1536575175.098648,328,0,1,Replay
1536575285.826979,313,0,1,Fuzzing
1536574275.70678,209,36029621619195392,0,Normal
1536574413.522412,562,0,0,Normal
1536574272.161212,647,8519680,0,Normal
1536575054.526099,241,37632507641856,1,Fuzzing
1536574007.534915,1017,1122873884326437,0,Normal
1536574819.804328,489,9007259387101184,0,Normal
1536575280.965161,389,7164,1,DoS
1536574845.570833,1233,67077255004160,0,Normal
1536574596.099829,211,3192038416652963844,0,Normal
1536575088.132107,389,7167,1,Replay
1536574065.306817,453,3181278729291301885,0,Normal
1536575029.66385,193,10400215175986512613,1,Replay
1536574210.791081,761,12104566594076682,0,Normal
1536575230.028505,562,0,1,Fuzzing
1536574540.655949,562,0,0,Normal
1536575269.380239,500,0,1,DoS
1508687385.434006,668,1815822811659239423,0,Normal
1536574469.03923,479,9302185030333759488,0,Normal
1536575177.974877,249,0,1,Replay
1536575240.156893,528,67109374,1,DoS
1536574967.468181,1105,0,1,Replay
1536575220.496247,481,202960,1,Fuzzing
1536574914.396748,707,504973289404248064,0,Normal
1536574114.444468,209,54044294989806848,0,Normal
1536574424.350396,197,17514538633991016402,0,Normal
1536574940.440689,386,12154653543831175168,1,Replay
1536574737.486058,193,16307772255815894140,0,Normal
1536574917.734776,241,43984764272640,0,Normal
1536574986.54778,840,19646418971,1,DoS
1508687500.006916,198,8989885496394559698,1,Fuzzing
1536574034.558495,241,108078561230848,0,Normal
1536575302.856697,844,16254898533209276416,1,Fuzzing
1536575079.032775,456,9511320942324628479,1,Replay
1536575127.568602,1105,0,1,Fuzzing
1536575123.200751,419,9223372036854775808,1,Fuzzing
1536575059.443845,842,27,1,DoS
1508687553.85868,578,1099243061261,1,Replay
1536575137.725154,451,476825886205675776,1,DoS
1536574177.151056,197,7041733631593825980,0,Normal
1508687503.676846,144,0,1,Fuzzing
1536574231.008896,197,4852708132758545078,0,Normal
1536575253.48474,485,6700690286974075640,1,Fuzzing
1536574805.015312,241,11218458771456,0,Normal
1536574821.91562,866,0,0,Normal
1536574515.064018,479,9302185030333759488,0,Normal
1536575064.718716,1105,0,1,Replay
1536574284.697154,528,0,0,Normal
1536574816.181031,241,4299161600,0,Normal
1508687533.738084,578,1099243061261,1,Fuzzing
1536575195.648687,241,68418833219584,1,Replay
1536574755.853016,249,0,0,Normal
1536575222.903851,723,217580156997337088,1,Fuzzing
1536575014.125834,485,6629306416807018672,1,DoS
1536575209.988505,249,141018963332038656,1,Fuzzing
1508687307.635347,1649,2,0,Normal
1508687485.88268,1379,3584,1,DoS
1508687475.707239,695,3774873089,0,Normal
1536574991.14843,452,27798372670767520,1,Fuzzing
1508687552.138262,144,0,1,Fuzzing
1536575114.937186,241,4299161600,1,Replay
1536574142.436444,499,8436736,0,Normal
1536574711.737903,455,824600166463,0,Normal
1536575041.459278,241,11089609752576,1,Replay
1536575101.475488,1105,0,1,DoS
1536574455.032105,1105,0,0,Normal
1536575173.01017,562,0,1,Fuzzing
1536574622.66552,452,2838043831507617791,0,Normal
1536574030.805966,479,9302185030333759488,0,Normal
1536574993.069135,481,136416,1,Fuzzing
1536574146.696274,241,30790624739328,0,Normal
1536575205.545183,485,6700981724311978908,1,Replay
1536575189.835629,241,43984764272640,1,DoS
1536574608.472311,209,0,0,Normal
1536574620.664642,452,2838044080615720959,0,Normal
1536574465.872378,201,9234251760632074243,0,Normal
1536575179.378004,193,1408298065567287284,1,DoS
1536575154.401934,866,0,1,Replay
1536573976.391413,455,549739036735,0,Normal
1536574318.529601,1105,0,0,Normal
1536574162.694711,866,0,0,Normal
1536575025.804867,455,824600166463,1,Fuzzing
1536574897.499947,209,0,0,Normal
1536574410.641192,389,7164,0,Normal
1508687381.563016,302,14303435163445493504,0,Normal
1536574994.325439,193,3641773044307375545,1,Fuzzing
1508687485.756049,302,14375493858068791040,1,Fuzzing
1508687308.74064,1642,2737625951176236800,0,Normal
1536575170.189031,456,9511320942324628479,1,DoS
1536574904.94855,1001,721288136319272631,0,Normal
1536574999.823778,647,0,1,Fuzzing
1536575277.328769,453,3171145475511288829,1,Replay
1536573973.328357,201,9516126903354789888,0,Normal
1536574581.814269,489,1146166165562261504,0,Normal
1508687458.265811,198,9227172037087769762,0,Normal
1536574423.970706,455,549739036735,0,Normal
1536575056.959338,201,9515396857698783232,1,Fuzzing
1536574209.822791,485,6701343394985149147,0,Normal
1536575067.474178,485,6700387781941658195,1,DoS
1508687492.49782,502,2170875949007372286,1,DoS
1536574118.856379,419,9223372036854775808,0,Normal
1536575105.372446,532,4399153694762,1,Fuzzing
1536574720.97558,485,6701304774639223448,0,Normal
1536574336.165677,1105,0,0,Normal
1536575244.551218,201,9229312698464866305,1,DoS
1536574955.817861,456,287948901175016449,1,Fuzzing
1536575290.977426,211,3177436914617749504,1,Fuzzing
1536574718.537009,193,12870705971809196989,0,Normal
1536575065.472974,249,0,1,Fuzzing
1536574795.033638,193,5886399056241184593,0,Normal
1536575172.641216,381,37539138178972,1,Fuzzing
1536574297.158772,451,479077724676161538,0,Normal
1536575085.161946,197,8330834527396842768,1,Fuzzing
1536575099.341528,209,18014948248583936,1,DoS
1536574999.201209,0,0,1,DoS
1536574806.716339,201,9515345193537179648,0,Normal
1508687502.938651,390,11611083904526698,1,Fuzzing
1508687504.708348,390,14232328216261866,1,Fuzzing
1536575096.284991,211,3170065801550041088,1,Replay
1536575081.749416,451,477388849045045251,1,DoS
1536574478.548872,241,138804757266432,0,Normal
1508687403.472934,914,106246156,0,Normal
1536575101.925755,647,0,1,Fuzzing
1536575191.508597,489,5629559663755264,1,Fuzzing
1536574883.045914,479,9302185030333759488,0,Normal
1536575127.910288,197,2485829067879190030,1,DoS
1536575276.201874,211,3164450539832414208,1,Replay
1536575031.583655,211,3181026833604808709,1,Fuzzing
1536574763.518892,866,0,0,Normal
1536575058.980889,298,67677633634119808,1,Replay
1536574997.324463,0,0,1,DoS
1536574268.64479,249,0,0,Normal
1536575043.150005,707,507225097807867904,1,Fuzzing
1536575327.854854,417,71745237221376,1,DoS
1536574306.945394,193,11585722945648491249,0,Normal
1536575086.722795,211,3171746941944008704,1,DoS
1536574315.047555,844,17920385948866248708,0,Normal
1536574168.706883,1105,0,0,Normal
1536574628.8212,197,3714809800712216146,0,Normal
1536574971.721715,451,477388849043996672,1,Fuzzing
1536574798.274871,456,4899634923897306112,0,Normal
1536573980.705326,241,11201278902272,0,Normal
1536574075.94366,241,37529428426752,0,Normal
1536575038.946499,211,3166836480064622594,1,Replay
1536575314.503458,389,7162,1,Fuzzing
1536574506.216485,197,16323386585819183827,0,Normal
1508687341.432691,578,1099243061261,0,Normal
1536574947.871745,479,9302185030333759488,1,DoS
1536574597.832611,389,6175,0,Normal
1536574778.617031,419,9223372036854775808,0,Normal
1536575251.104015,647,12648448,1,Replay
1508687535.200433,394,4228946049622081536,1,Fuzzing
1536575216.706772,197,7094704310459273583,1,DoS
1536574648.69167,451,472322222156939265,0,Normal
1536574452.0991,389,6153,0,Normal
1536574251.578615,456,4899634923897306112,0,Normal
1508687514.854786,0,0,1,DoS
1536574949.157613,197,16201194918688137971,1,Fuzzing
1536574696.841672,451,477951807588401155,0,Normal
1536575280.046943,866,0,1,Replay
1536574354.186627,479,9302185030333759488,0,Normal
1536575192.782043,1105,0,1,Replay
1536575061.783401,455,549739036735,1,Fuzzing
1536574883.305555,249,95138542128201728,0,Normal
1508687495.286461,144,0,1,DoS
1536575131.201716,761,32370777802145805,1,DoS
1536574728.571733,1263,2159398333,0,Normal
1536575324.86639,211,3163908510664691712,1,Fuzzing
1536575281.162977,485,6699854794351182548,1,Replay
1536575212.900771,211,3173638059145039874,1,DoS
1536574168.85755,452,2838044389853366271,0,Normal
1536574982.798459,842,12515992347,1,Fuzzing
1536575145.519899,455,63,1,Replay
1508687323.389665,710,281474976710640,0,Normal
1508687519.315209,1588,8388608,1,Replay
1536574133.383559,209,18014948248583936,0,Normal
1508687330.858354,394,3701974316657934336,0,Normal
1536575244.546257,489,10133159559430144,1,Fuzzing
1536574122.455199,211,3163424738433372160,0,Normal
1536575190.858331,455,1099461296191,1,Fuzzing
1536575222.496223,193,5889338485695123242,1,Fuzzing
1508687551.780597,1116,0,1,DoS
1508687297.430542,302,14879931139044146944,0,Normal
1536574130.426436,241,138826232102912,0,Normal
1536574742.918258,485,6629475742335893878,0,Normal
1536574142.745535,866,0,0,Normal
1536574299.66054,647,8519680,0,Normal
1536574481.889805,479,9302185030333759488,0,Normal
1536574700.728179,209,36029621619195392,0,Normal
1536574502.898056,201,9229374301516337152,0,Normal
1536575238.813674,249,141018963332038656,1,Fuzzing
1536575075.179101,320,4332034,1,Fuzzing
1508687444.466045,695,3774873089,0,Normal
1536574945.992135,497,12540836112500785266,1,DoS
1536575318.304161,456,9511320942324628479,1,Fuzzing
1536575341.332144,209,18014948248583936,1,Fuzzing
1536574547.446174,532,6598713764917,0,Normal
